ChEMBL ID,Name,SMILES
CHEMBL460653,RABDOCOETSIN B,C=C1C(=O)[C@]23[C@H](O)[C@H]1CC[C@H]2[C@@]12CO[C@@]3(O)C[C@@H]1C(C)(C)CC[C@@H]2OC(C)=O
CHEMBL521005,HYPERXANTHONE E,CC1(C)CCc2c(c(O)cc3oc4cc(O)cc(O)c4c(=O)c23)O1
CHEMBL168276,"3,5-DINITROCATECHOL (OR-486)",O=[N+]([O-])c1cc(O)c(O)c([N+](=O)[O-])c1
CHEMBL452370,"1,2-DIBROMOETHANE",BrCCBr
CHEMBL263327,(PHENYLSULFONYL)BENZENE,O=S(=O)(c1ccccc1)c1ccccc1
CHEMBL1270750,EPIPLAKINIDIOIC ACID,C[C@]1(CC(=O)O)C[C@@](C)(CCCCCCCCC(=O)O)OO1
CHEMBL1143,"2,4-DICHLOROPHENOL",Oc1ccc(Cl)cc1Cl
CHEMBL523643,FREMONTIN,C=CC(C)(C)c1cc(-c2coc3cc(O)cc(O)c3c2=O)c(O)cc1O
CHEMBL32650,HEXADECANOIC ACID ALLYLAMIDE,C=CCNC(=O)CCCCCCCCCCCCCCC
CHEMBL1697693,BROMOETHANAMINE,NCCBr
CHEMBL292268,3-METHYLADENINE,Cn1cnc(N)c2ncnc1-2
CHEMBL451159,NUAPAPUIN A METHYL ESTER,COC(=O)[C@H](C)[C@H]1CC[C@@](C)(CCC2=C(C)CCCC2(C)C)OO1
CHEMBL599008,SARCOCRASSOCOLIDE C,C=C1C(=O)O[C@H]2C/C(C)=C/CCC(=C)[C@H]3CC[C@@](C)(O3)[C@@H](O)C[C@H]12
CHEMBL486015,DEOXYPODOPHYLLOTOXIN CYCLOPENTANONE,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3CC(=O)C[C@@H]32)OCO4)cc(OC)c1OC
CHEMBL102817,N-METHYL-MITOMYCIN A,COC1=C(C)C(=O)C2=C(C1=O)[C@@H](COC(N)=O)[C@@]1(OC)[C@@H]3[C@H](CN21)N3C
CHEMBL29489,BUTYL CAFFEATE,CCCCOC(=O)/C=C/c1ccc(O)c(O)c1
CHEMBL518677,DEOXYDEHYDROPODOPHYLLOTOXIN,COc1cc(-c2c3c(cc4cc5c(cc24)OCO5)COC3=O)cc(OC)c1OC
CHEMBL456139,CHLORANTENE D,CC1=C2C(=O)c3c(C)coc3C[C@@]2(C)[C@H](O)CC1=O
CHEMBL495873,MAHANIMBINE,CC(C)=CCCC1(C)C=Cc2c(c(C)cc3c2[nH]c2ccccc23)O1
CHEMBL470884,DIPLODIOL,CC[C@@H]1CCc2occ(CO)c(=O)c2[C@H]1O
CHEMBL504888,METHAMIDOPHOS,COP(N)(=O)SC
CHEMBL134641,SABCOMELINE,CO/N=C(\C#N)[C@H]1CN2CCC1CC2
CHEMBL1668600,PYRANOFOLINE,COc1c2c(c(O)c3c(=O)c4cccc(O)c4n(C)c13)C=CC(C)(C)O2
CHEMBL549677,NEOPYRROLOMYCIN D,Oc1cc(Cl)c(Cl)cc1-n1cc(Cl)c(Cl)c1Cl
CHEMBL282567,PROADIFEN,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
CHEMBL405942,TRIFLUORIDINE,O=c1[nH]cc(C(F)(F)F)c(=O)[nH]1
CHEMBL502018,DIACARDIOL A,CCCC(O)CCC(C)(O)CC/C=C(\C)CCC1=C(C)CCCC1(C)C
CHEMBL1096782,PACHYCLADIN D,C=C1CC[C@H](C(C)C)[C@@H]2[C@H]1[C@H]1CC(=C)[C@]3(O)CC[C@@](C)(O3)[C@@H]2O1
CHEMBL284104,DIPICOLINIC ACID,O=C(O)c1cccc(C(=O)O)n1
CHEMBL451925,PYRROLOMYCIN J,COc1c(Cl)cc(Cl)cc1C(=O)c1[nH]c(Cl)c(Cl)c1Cl
CHEMBL286080,SKF-38393,Oc1cc2c(cc1O)C(c1ccccc1)CNCC2
CHEMBL550011,CHLORPYRAMIN HYDROCHLORIDE,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1.Cl
CHEMBL275970,TRACIZOLINE,C(=C/c1ccccc1)\C1=NCCN1
CHEMBL284237,DIZOCILPINE,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12
CHEMBL1474900,OLPRINONE,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1
CHEMBL71702,THUNBERGINOL D,O=C1OC(c2ccc(O)c(O)c2)Cc2cc(O)cc(O)c21
CHEMBL71358,SESALIN,CC1(C)C=Cc2c(ccc3ccc(=O)oc23)O1
CHEMBL288040,(+)-ABSCISIC ACID,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O
CHEMBL72982,DEXOXADROL,c1ccc(C2(c3ccccc3)OC[C@@H](C3CCCCN3)O2)cc1
CHEMBL348251,BUCLOSAMIDE,CCCCNC(=O)c1ccc(Cl)cc1O
CHEMBL453038,NORARMEPAVINE,COc1cc2c(cc1OC)[C@H](Cc1ccc(O)cc1)NCC2
CHEMBL492189,DORSMANNIN A,CC1(C)CCc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1
CHEMBL3183557,FURALAXYL,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C
CHEMBL55977,ENGLITAZONE,O=C1NC(=O)C(Cc2ccc3c(c2)CCC(Cc2ccccc2)O3)S1
CHEMBL1255746,THIP HYDROCHLORIDE,Cl.Oc1noc2c1CCNC2
CHEMBL452935,CACALOL,Cc1coc2c(O)c3c(c(C)c12)[C@@H](C)CCC3
CHEMBL452777,OXOSARCOPHYLLINE,COc1ccc2c(c1OC)Oc1c(O)ccc3ccnc(c13)C2
CHEMBL521434,BIPINNAPTEROLIDE A,C=C(C)[C@H]1C(=O)[C@H]2O[C@@]2(C)C(=O)[C@@H](O)[C@H](C(=C)C)CCC2=C[C@H]1OC2=O
CHEMBL382372,CYCLOHEXYLGLYCYL ,N[C@H](C(=O)O)C1CCCCC1
CHEMBL518855,SARCOPHINE,CC1=C2CC/C(C)=C/CC[C@]3(C)O[C@H]3CC/C(C)=C/[C@@H]2OC1=O
CHEMBL379845,METHYL NICOTINATE,COC(=O)c1cccnc1
CHEMBL551399,N-FURFURYLIDENE-P-TOLUIDINE,Cc1ccc(/N=C\c2ccco2)cc1
CHEMBL1595865,CHINOMETHIONAT,Cc1ccc2nc3sc(=O)sc3nc2c1
CHEMBL120433,DIMETHYLAMINE,CNC
CHEMBL57891,1-hydroxy-3-methoxybenzene,COc1cccc(O)c1
CHEMBL452861,(-)-PROPANOLOL ,CC(C)NC[C@H](O)COc1cccc2ccccc12
CHEMBL517938,BR-XANTHONE A,CC1(C)CCc2c(cc3oc4cc(O)c5c(c4c(=O)c3c2O)CCC(C)(C)O5)O1
CHEMBL461024,CARCININE,NCCC(=O)NCCc1c[nH]cn1
CHEMBL137964,BENZOIC ACID DIBUTYLCARBAMOYLMETHYL ESTER,CCCCN(CCCC)C(=O)COC(=O)c1ccccc1
CHEMBL451261,HEXAPHOSPHAMIDE,S=P(NC1CCCCC1)(N1CC1)N1CC1
CHEMBL454320,TRICIN,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1O
CHEMBL1221436,SUBVELLEROLACTONES E,C[C@@H]1[C@@H]2C(=CC3=C(C(=O)O[C@H]3O)[C@@H]1O)CC(C)(C)[C@@H]2O
CHEMBL1223948,SUBVELLEROLACTONES D,C[C@@H]1[C@@H]2C(=CC3=C(C(=O)O[C@@H]3O)[C@@H]1O)CC(C)(C)[C@@H]2O
CHEMBL1223949,5-DESOXYLACTAROLIDE B,CC1(C)C[C@@H]2[C@H]([C@H]1O)[C@@](C)(O)CC1=C(C(=O)OC1)[C@H]2O
CHEMBL1823129,NIGERAPYRONE A,COc1cc(-c2cc(C)cc(C)c2-c2ccccc2)oc(=O)c1
CHEMBL511627,OTOSENINE,C[C@@H]1C[C@@]2(O[C@H]2C)C(=O)O[C@@H]2CCN(C)C/C=C(/COC(=O)[C@]1(C)O)C2=O
CHEMBL7679,PONALRESTAT,O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12
CHEMBL1434568,BENZYLHYDRAZINE HYDROCHLORIDE,Cl.NNCc1ccccc1
CHEMBL1652223,DICTYOL C,CC(C)=CCC[C@@H](C)[C@H]1[C@@H](O)[C@@H]2C(C)=CC[C@H]2[C@@](C)(O)C[C@H]1O
CHEMBL1651762,CANDIMINE,COc1c2c(cc3c1C(=O)O[C@H]1[C@@H]3[C@H]3C(=C[C@@H]1O)CCN3C)OCO2
CHEMBL1165844,ALPNEUMINE H,COC(=O)[C@@]12COCC[C@H]3[C@@H]1CC[N@+](C)([O-])[C@H]3c1c2[nH]c2ccccc12
CHEMBL465880,MORACHALCONE A,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2O)c1O
CHEMBL44041,PREGNANE,C[C@H](O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL184480,CORONARIDINE HYDROXYINDOLENINE,CC[C@H]1C[C@@H]2CN3CC[C@]4(O)C(=Nc5ccccc54)[C@](C(=O)OC)(C2)[C@H]13
CHEMBL244943,2-hydroxy-4'-methoxystilbene,COc1ccc(/C=C/c2ccccc2O)cc1
CHEMBL511367,CYANIDIN CHLORIDE,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1.[Cl-]
CHEMBL455862,OPHIOCERIN D,C/C=C\C(=O)O[C@@H]1[C@H](O)[C@@H](O)CO[C@@H]1C
CHEMBL1526229,ANABASINE,c1cncc([C@@H]2CCCCN2)c1
CHEMBL1689100,FLAVALIN A,C[C@@H]1[C@@H]2O[C@H]3CC[C@@]4(C=CC[C@H](C)[C@@]4(C)[C@H]13)O2
CHEMBL1689103,FLAVALIN D,CO[C@@H]1O[C@@]23C=CC[C@H](C)[C@@]2(C)[C@@H](C(=O)CC3)[C@@H]1C
CHEMBL1163245,CYSTODIMINE A,N=C1C2=C(NCCC2=O)c2nccc3c2c1nc1ccccc13
CHEMBL316098,N-TERT-BUTYL-AMODIAQUINE,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
CHEMBL52387,(RS)-ROSCOVITINE,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
CHEMBL221190,DIPHYLLIN,COc1cc2c(O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3
CHEMBL444466,ECHINOSPORIN,NC(=O)C1=C[C@H]2[C@@H]3C=C[C@@]2(O)C(=O)O[C@@H]3O1
CHEMBL1081908,ALTERPERYLENOL,O=C1C[C@@H](O)[C@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@]2(O)C=CC3=O
CHEMBL1909424,CORYNOXINE,CC[C@@H]1CN2CC[C@@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
CHEMBL160606,CHLORTHION,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1
CHEMBL1164826,4-HYDROXY-CINNAMANILIDE,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1
CHEMBL892,UFIPRAZOLE,COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1
CHEMBL103955,CHAETOMELLIC ACID A,CCCCCCCCCCCCCC/C(C(=O)O)=C(\C)C(=O)O
CHEMBL1096290,GSK-1000163A,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN3CCCC3)cc21
CHEMBL1604375,FENTHION,COP(=S)(OC)Oc1ccc(SC)c(C)c1
CHEMBL1455497,MALIC ACID,O=C(O)CC(O)C(=O)O
CHEMBL223423,ATRACTYLIGENIN METHYL ESTER,C=C1[C@@H]2CC[C@@H]3[C@@](CCC4[C@H](C(=O)OC)C[C@@H](O)C[C@]43C)(C2)[C@@H]1O
CHEMBL53569,ANGELICIN,O=c1ccc2ccc3occc3c2o1
CHEMBL254613,PINOSTROBIN,COc1cc(O)c2c(c1)O[C@H](c1ccccc1)CC2=O
CHEMBL455368,ANACARDIC ACID,C=CC/C=C\C/C=C\CCCCCCCc1cccc(O)c1C(=O)O
CHEMBL1560118,APIOL,C=CCc1cc(OC)c2c(c1OC)OCO2
CHEMBL465824,XYLOPININE,COc1cc2c(cc1OC)CN1CCc3cc(OC)c(OC)cc3[C@@H]1C2
CHEMBL1095516,MARLIGNAN C,COc1cc2c(c(O)c1O)-c1c(cc(OC)c(OC)c1O)C[C@@H](C)[C@@H](C)C2
CHEMBL1784537,MERULIN A,CC1(C)CCC(=O)[C@@]2(C)OO[C@@H]3C[C@@]12CC[C@H]3O
CHEMBL313842,ZARDAVERINE,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F
CHEMBL506514,WUTAIENSAL,COc1cc(/C=C/C=O)cc2c1O[C@H](C(C)(C)O)C2
CHEMBL1723823,CLAZOLAM,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21
CHEMBL15511,ENROFLOXACIN,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
CHEMBL284907,ELMUSTINE,O=NN(CCCl)C(=O)NCCO
CHEMBL1213955,(S)-DIMETHYLENASTRON,CC1(C)CC(=O)C2=C(C1)NC(=S)N[C@H]2c1cccc(O)c1
CHEMBL517952,(+)-CRASSALACTONE B,O=C(/C=C/c1ccccc1)O[C@@H]1[C@H]([C@@H](O)c2ccccc2)O[C@H]2CC(=O)O[C@@H]12
CHEMBL390715,ARISTOLACTAM BIII,COc1ccc2cc3c4c(cc(OC)c(OC)c4c2c1)C(=O)N3
CHEMBL1078612,TETRABUTYLAMMONIUM,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-]
CHEMBL463898,DARYAMIDE C,CC(C)/C=C/C=C/C(=O)NC1=CC(O)(CCC(N)=O)C=CC1=O
CHEMBL1172881,HAEMANTHIDINE,CO[C@@H]1C=C[C@@]23c4cc5c(cc4[C@@H](O)N(C[C@H]2O)[C@H]3C1)OCO5
CHEMBL122536,METHIOTHEPINE,CSc1ccc2c(c1)C(CCN)=CC2
CHEMBL44746,KHELLIN,COc1c2occc2c(OC)c2c(=O)cc(C)oc12
CHEMBL6368,p-IODOAMPHETAMINE,CC(N)Cc1ccc(I)cc1
CHEMBL1086787,HETEROPLEXISOLIDE D,CC(C)=C[C@@H]1OC(=O)[C@H](/C=C/C/C(C)=C/CCC2=CC(=O)OC2)[C@@H]1O
CHEMBL389022,BETA-HEXACHLOROCYCLOHEXANE,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl
CHEMBL400768,NEOECHINULIN A,C=CC(C)(C)c1[nH]c2ccccc2c1/C=C1\NC(=O)[C@H](C)NC1=O
CHEMBL36028,FUREGRELATE SODIUM,O=C([O-])c1cc2cc(Cc3cccnc3)ccc2o1.[Na+]
CHEMBL283639,DISOXARIL,Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1
CHEMBL210868,AURIN,O=C1C=CC(=C(c2ccc(O)cc2)c2ccc(O)cc2)C=C1
CHEMBL1823031,CAERULOMYCIN F,COc1cc(CO)nc(-c2ccccn2)c1
CHEMBL13852,CIRAZOLINE,c1ccc(C2CC2)c(OCC2=NCCN2)c1
CHEMBL456138,SWERTIAMARIN,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@]21O
CHEMBL275040,KAINIC ACID,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O
CHEMBL251958,FLAVOKAWAIN C,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1
CHEMBL491960,CAMBINOL,O=c1[nH]c(=S)[nH]c(-c2ccccc2)c1Cc1c(O)ccc2ccccc12
CHEMBL278390,INDOLE-2-CARBOXYLIC ACID,O=C(O)c1cc2ccccc2[nH]1
CHEMBL1686,ALPHA-KETOGLUTARIC ACID,O=C(O)CCC(=O)C(=O)O
CHEMBL448835,HERICENONE J,COc1cc2c(c(O)c1C/C=C(\C)CCC=C(C)C)C(=O)OC2
CHEMBL275528,PHENCYCLIDINE,c1ccc(C2(N3CCCCC3)CCCCC2)cc1
CHEMBL299717,(PROPYLAMINO)METHYLENEDIPHOSPHONIC ACID,CCCNC(P(=O)(O)O)P(=O)(O)O
CHEMBL1316374,ANPIRTOLINE,Clc1cccc(SC2CCNCC2)n1
CHEMBL1087517,OCTAHYDROCURCUMIN,COc1cc(CCC(O)CC(O)CCc2ccc(O)c(OC)c2)ccc1O
CHEMBL1095113,TROGOPTEROID C,C=C[C@]1(C)CC2(O)CC[C@H]3C(C)(C)C(=O)C=C[C@]3(C)[C@H]2CC1=O
CHEMBL1097039,MACROPHYNIN E,CC(C)c1ccc2c(c1O)C[C@@H](O)[C@H]1[C@@](C)(CO)CCC[C@]21C
CHEMBL84844,DEOXYMANNOJIRIMYCIN,OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O
CHEMBL463781,TRIFLUMIZOLE,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1
CHEMBL476226,HOLOMYCIN,CC(=O)Nc1c2sscc-2[nH]c1=O
CHEMBL593262,PARA-NITROSULFATHIAZOLE,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2nccs2)cc1
CHEMBL1784533,TALAPEROXIDE A,CC(=O)O[C@H]1CC[C@]23C[C@@H]1OO[C@]2(C)C(=O)CCC3(C)C
CHEMBL570408,"1,4-DIMETHOXYANTHRAQUINONE",COc1ccc(OC)c2c1C(=O)c1ccccc1C2=O
CHEMBL77484,(S)-NIPECOTIC ACID,O=C(O)[C@H]1CCCNC1
CHEMBL40988,4-NITROPHENYL ACETATE,CC(=O)Oc1ccc([N+](=O)[O-])cc1
CHEMBL516994,TREMULDIN,O=C(O[C@H]1[C@H](Oc2ccccc2CO)O[C@H](CO)[C@@H](O)[C@@H]1O)c1ccccc1
CHEMBL178862,ANETHOLTRITHION,COc1ccc(-c2cc(=S)ss2)cc1
CHEMBL87333,CIS-RESVERATROL,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1
CHEMBL375927,(-)-DIHYDROGUAIARETICACID,COc1cc(C[C@@H](C)[C@H](C)Cc2ccc(O)c(OC)c2)ccc1O
CHEMBL447292,DIDEHYDROCONICOL,Cc1ccc2c(c1)-c1cc(O)ccc1OC2(C)C
CHEMBL455041,ALPHA-PHELLANDRENE,CC1=CC[C@H](C(C)C)C=C1
CHEMBL1163693,SCYTALOL A,COc1cc(O)c2c(c1)[C@H](O)C1C[C@](C)(O)OCC1C2=O
CHEMBL286796,ETHYL FERULATE,CCOC(=O)/C=C/c1ccc(O)c(OC)c1
CHEMBL464859,NECA,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
CHEMBL1160559,QUINALDIC ACID,O=C(O)c1ccc2ccccc2n1
CHEMBL2367498,DOLABELLATRIENOL,C/C1=C\[C@@H](O)C/C(C)=C/C[C@]2(C)CCC(C(C)C)=C2CC1
CHEMBL122708,EMATE,C[C@]12CC[C@@H]3c4ccc(OS(N)(=O)=O)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL1173384,"N-((3-AMINO-1-(5-METHYL-7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)PYRROLIDIN-3-YL)METHYL)FORMAMIDE (RACEMIC)",Cc1c[nH]c2ncnc(N3CCC(N)(CNC=O)C3)c12
CHEMBL241858,ONONETIN,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1
CHEMBL160629,CICAPROST,CCC#CC[C@H](C)[C@H](O)C#C[C@@H]1[C@H]2C/C(=C/COCC(=O)O)C[C@H]2C[C@H]1O
CHEMBL616,MONODEETHYLATED-MCP,CCNCCNC(=O)c1cc(Cl)c(N)cc1OC
CHEMBL493204,PARASITENONE,O=C1C=C(CO)[C@H](O)[C@@H]2O[C@H]12
CHEMBL520809,GRANDILOBATIN C,C/C1=C\CCC(=O)[C@H](C)/C=C(/C(C)(C)O)CC[C@H](C)CC(=O)C1
CHEMBL1080084,MOLLICELLIN H,CC(C)=CCc1c(O)cc2c(c1C)OC(=O)c1c(C)cc(O)c(C=O)c1O2
CHEMBL272195,EPIANDROSTERONE,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL276849,2-PYRROLIDONE,O=C1CCCN1
CHEMBL1078808,TETRABUTYLAMMONIUM DIHYDROGENPHOSPHATE,CCCC[N+](CCCC)(CCCC)CCCC.O=P([O-])(O)O
CHEMBL23731,AMIDATE,CCOC(=O)c1cncn1C(C)c1ccccc1
CHEMBL2263377,P-CYANO-N6-BENZYLADENOSINE,N#Cc1ccc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1
CHEMBL2332437,HEYNEANONE A,CC(C)=C1C[C@@H](O)[C@@](C)(O)CC[C@H](O)/C(C)=C\C1=O
CHEMBL550498,LIMAZEPINE E,C/C=C1\C[C@H]2C=Nc3c(ccc(OC)c3O)C(=O)N2C1
CHEMBL2252450,1-allyloxy-2-methoxybenzene,C=CCOc1ccccc1OC
CHEMBL555053,LIMAZEPINE D,CCc1cc2cnc3c(O)c(OC)ccc3c(=O)n2c1
CHEMBL1098078,CONIOXEPINOL C,COC(=O)[C@@]1(O)c2c(oc3cc(C)cc(O)c3c2=O)OC=C[C@@H]1O
CHEMBL1097405,CONIOFUROL A,COC(=O)[C@@]1(O)c2c(oc3cc(C)cc(O)c3c2=O)O[C@@H]1CCO
CHEMBL1079511,ALSTOYUNINE A,CO[C@@H]1O[C@@H](O)[C@@H]2C3C[C@H]4c5[nH]c6ccccc6c5C[C@@H]2N4[C@@H](C)[C@H]31
CHEMBL2028079,PHOMALLENIC ACID B,CCCC#CC#CC=C=CCCCCCCC(=O)O
CHEMBL458699,HYPTOLIDE,CC(=O)O[C@H](/C=C\[C@H]1CC=CC(=O)O1)C[C@@H](OC(C)=O)[C@H](C)OC(C)=O
CHEMBL508445,NEOTHRAMYCIN A,COc1cc2c(cc1O)N=C[C@@H]1CC[C@H](O)N1C2=O
CHEMBL462222,PENTAMUSTINE,CC(C)(C)CNC(=O)N(CCCl)N=O
CHEMBL2333395,AQUILARABIETIC ACID G,CC(C)[C@]1(O)C=C2[C@H](O)C[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2C[C@H]1O
CHEMBL553031,NAPAMEZOLE HYDROCHLORIDE,C1=C(CC2=NCCN2)CCc2ccccc21.Cl
CHEMBL561971,MORACIN P,CC1(C)Oc2cc3oc(-c4cc(O)cc(O)c4)cc3cc2C[C@H]1O
CHEMBL412010,DERRUBONE,CC(C)=CCc1c(O)cc2occ(-c3ccc4c(c3)OCO4)c(=O)c2c1O
CHEMBL435951,MITOZOLOMIDE,NC(=O)c1ncn2c(=O)n(CCCl)nnc12
CHEMBL118305,5-NITROISATIN,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O
CHEMBL147580,FLOSULIDE,CS(=O)(=O)Nc1cc2c(cc1Oc1ccc(F)cc1F)C(=O)CC2
CHEMBL72958,NS-49,CS(=O)(=O)Nc1ccc(F)c([C@@H](O)CN)c1
CHEMBL453509,PALMITOLEIC ACID,CCCCCC/C=C\CCCCCCCC(=O)O
CHEMBL278489,DCMU,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
CHEMBL511133,ALISIAQUINONE A,C[C@@]12CCC[C@]3(C)c4cc5c(cc4C(=O)[C@](O)(OC1)[C@H]23)C(=O)C=CC5=O
CHEMBL2094025,DIMOXAMINE HYDROCHLORIDE,CC[C@@H](N)Cc1cc(OC)c(C)cc1OC.Cl
CHEMBL1288770,CRYPTOMERIDIOL,CC(C)(O)C1CC[C@@]2(C)CCC[C@@](C)(O)[C@@H]2C1
CHEMBL1408862,BRONOPOL,O=[N+]([O-])C(Br)(CO)CO
CHEMBL2251310,DICHLORMID,C=CCN(CC=C)C(=O)C(Cl)Cl
CHEMBL2311995,VNEZUELINE F,CC(=O)Nc1cc(COCc2ccc(O)c(NC(C)=O)c2)ccc1O
CHEMBL2285901,N-BUTYL-3-(4-CHLOROPHENYL)ACRYLAMIDE,CCCCNC(=O)/C=C/c1ccc(Cl)cc1
CHEMBL2285929,N-(2-CHLOROBENZYL)CINNAMAMIDE,O=C(/C=C/c1ccccc1)NCc1ccccc1Cl
CHEMBL2285918,N-ISOBUTYLCINNAMAMIDE,CC(C)CNC(=O)/C=C/c1ccccc1
CHEMBL464988,TRIETHYL CITRATE,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC
CHEMBL326967,CHLOROETHYLCLONIDINE,CN(CCCl)Cc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
CHEMBL518343,LEPIDILINE B,Cc1c(C)[n+](Cc2ccccc2)c(C)n1Cc1ccccc1.[Cl-]
CHEMBL519659,LYCOPARIN A,C=C[C@@H]1[C@H]2C=C(C(=O)O)C[C@]1(N(C)C)c1ccc(=O)[nH]c1C2
CHEMBL506671,GLYCOBORININE,Cc1cc2c(cc1O)[nH]c1ccc3c(c12)C=CC(C)(C)O3
CHEMBL2253134,10-OXOWIDDROL,CC1(C)C(=O)CC[C@@]2(C)CC[C@](C)(O)CC=C12
CHEMBL448122,ARBORINE,Cn1c(Cc2ccccc2)nc(=O)c2ccccc21
CHEMBL1689798,CLAURAILAS D,CC1(C)C=Cc2c(ccc3[nH]c4cc(O)c(C=O)cc4c23)O1
CHEMBL1908320,PIRINIXIL,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)NCCO)n2)c1C
CHEMBL2238333,"N,N-DIETHYLSTEARAMIDE",CCCCCCCCCCCCCCCCCC(=O)N(CC)CC
CHEMBL446008,MOLLUGIN,COC(=O)c1c2c(c3ccccc3c1O)OC(C)(C)C=C2
CHEMBL278164,NAPHTHYLAMINE,Nc1ccc2ccccc2c1
CHEMBL2263516,3-OXODECANAL,CCCCCCCC(=O)CC=O
CHEMBL2271409,METHYLETHYL KETONE CYANOHYDRIN,CCC(C)(O)C#N
CHEMBL2251548,4-METHYL-(2'-NITRO)CINNAMANILIDE,Cc1ccc(NC(=O)/C=C/c2ccccc2[N+](=O)[O-])cc1
CHEMBL509929,PRAECANSONE B,COc1cc2c(c(OC)c1C(=O)/C=C(\O)c1ccccc1)C=CC(C)(C)O2
CHEMBL522554,STREPTOPHENAZINE E,CCCCC(O)C(C(=O)OC)c1cccc2nc3c(C(=O)OC)cccc3nc12
CHEMBL485657,JUZUNOL,COc1c(CO)c(O)cc2c1C(=O)c1cccc(O)c1C2=O
CHEMBL1651335,TORRUBIELLONE D,CCC(/C=C/C=C/C=C/C(O)=C1\C(=O)NC(Cc2ccc(O)cc2)C1=O)CO
CHEMBL16300,BENZOHYDROXAMATE,O=C(NO)c1ccccc1
CHEMBL491523,CILINAPHTHALIDE A,COc1cc(-c2c3c(c(OC)c4cc(OC)c(OC)cc24)COC3=O)ccc1O
CHEMBL2227811,bilawsone,O=C1C(O)=C(C2=C(O)C(=O)c3ccccc3C2=O)C(=O)c2ccccc21
CHEMBL663,M-PHENOXYBENZOIC ACID FOR CIS-ISOMER,O=C(O)c1cccc(Oc2ccccc2)c1
CHEMBL526839,GRANULATAMIDE B,CCCCCCC/C(C)=C/C(C)=C\C(=O)NCCc1c[nH]c2ccccc12
CHEMBL1323453,ETIFENIN,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O
